,id,city,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,rent_price,country
3086,18656,"Bellas Vistas, Madrid",105.0,4,1,350000,3333,0,Bellas Vistas
3087,18655,"TetuÃ¡n, Madrid",92.0,3,2,365000,3967,0,TetuÃ¡n
3089,18653,"Berruguete, Madrid",40.0,1,1,135000,3375,0,Berruguete
3090,18652,"Berruguete, Madrid",100.0,3,1,239000,2390,0,Berruguete
3091,18651,"Cuatro Caminos, Madrid",60.0,2,1,175000,2917,0,Cuatro Caminos
3092,18650,"Cuzco-Castillejos, Madrid",50.0,1,1,250000,5000,0,Cuzco-Castillejos
3093,18649,"Valdeacederas, Madrid",45.0,1,1,80000,1778,0,Valdeacederas
3094,18648,"Berruguete, Madrid",48.0,1,1,195000,4062,0,Berruguete
3095,18647,"Bellas Vistas, Madrid",42.0,1,1,147000,3500,0,Bellas Vistas
3096,18646,"Valdeacederas, Madrid",89.0,3,1,279000,3135,0,Valdeacederas
3097,18645,"Ventilla-Almenara, Madrid",84.0,2,1,290000,3452,0,Ventilla-Almenara
3098,18644,"Bellas Vistas, Madrid",110.0,3,2,315000,2864,0,Bellas Vistas
3099,18643,"Bellas Vistas, Madrid",31.0,1,1,134000,4323,0,Bellas Vistas
3100,18642,"Cuatro Caminos, Madrid",55.0,1,1,220000,4000,0,Cuatro Caminos
3101,18641,"Berruguete, Madrid",64.0,2,1,245000,3828,0,Berruguete
3102,18640,"Cuatro Caminos, Madrid",225.0,2,2,900000,4000,0,Cuatro Caminos
3104,18638,"Bellas Vistas, Madrid",35.0,1,1,165000,4714,0,Bellas Vistas
3105,18637,"Berruguete, Madrid",60.0,1,1,127000,2117,0,Berruguete
3106,18636,"Cuatro Caminos, Madrid",174.0,4,3,560000,3218,0,Cuatro Caminos
3107,18635,"Cuatro Caminos, Madrid",206.0,5,3,690000,3350,0,Cuatro Caminos
3108,18634,"Bellas Vistas, Madrid",37.0,1,1,153000,4135,0,Bellas Vistas
3109,18633,"Valdeacederas, Madrid",72.0,3,1,195000,2708,0,Valdeacederas
3110,18632,"Valdeacederas, Madrid",68.0,2,1,260000,3824,0,Valdeacederas
3111,18631,"Cuatro Caminos, Madrid",115.0,3,2,575000,5000,0,Cuatro Caminos
3112,18630,"Bellas Vistas, Madrid",41.0,1,1,160000,3902,0,Bellas Vistas
3113,18629,"Cuzco-Castillejos, Madrid",130.0,2,2,565000,4346,0,Cuzco-Castillejos
3114,18628,"Cuatro Caminos, Madrid",145.0,3,3,810000,5586,0,Cuatro Caminos
3115,18627,"Cuzco-Castillejos, Madrid",92.0,3,2,365000,3967,0,Cuzco-Castillejos
3116,18626,"Bellas Vistas, Madrid",35.0,1,1,115000,3286,0,Bellas Vistas
3117,18625,"TetuÃ¡n, Madrid",149.0,3,2,589200,3954,0,TetuÃ¡n
3118,18624,"Cuatro Caminos, Madrid",93.0,3,1,269900,2902,0,Cuatro Caminos
3119,18623,"Cuatro Caminos, Madrid",77.0,4,1,199900,2596,0,Cuatro Caminos
3120,18622,"Bellas Vistas, Madrid",65.0,1,1,310000,4769,0,Bellas Vistas
3121,18621,"Valdeacederas, Madrid",76.0,3,1,214000,2816,0,Valdeacederas
3122,18620,"Cuatro Caminos, Madrid",143.0,4,2,620000,4336,0,Cuatro Caminos
3123,18619,"Valdeacederas, Madrid",90.0,3,1,245000,2722,0,Valdeacederas
3125,18617,"Valdeacederas, Madrid",72.0,1,1,260000,3611,0,Valdeacederas
3126,18616,"TetuÃ¡n, Madrid",70.0,3,1,169900,2427,0,TetuÃ¡n
3127,18615,"TetuÃ¡n, Madrid",86.0,3,1,299000,3477,0,TetuÃ¡n
3128,18614,"TetuÃ¡n, Madrid",114.0,4,3,798000,7000,0,TetuÃ¡n
3129,18613,"Ventilla-Almenara, Madrid",74.0,3,1,250000,3378,0,Ventilla-Almenara
3130,18612,"Cuatro Caminos, Madrid",80.0,3,1,275000,3438,0,Cuatro Caminos
3131,18611,"Cuatro Caminos, Madrid",61.0,2,1,250000,4098,0,Cuatro Caminos
3132,18610,"Cuatro Caminos, Madrid",167.0,4,2,650000,3892,0,Cuatro Caminos
3133,18609,"TetuÃ¡n, Madrid",92.0,2,2,549000,5967,0,TetuÃ¡n
3134,18608,"Cuatro Caminos, Madrid",143.0,5,2,419000,2930,0,Cuatro Caminos
3135,18607,"TetuÃ¡n, Madrid",55.0,1,2,210000,3818,0,TetuÃ¡n
3136,18606,"Bellas Vistas, Madrid",50.0,2,1,250000,5000,0,Bellas Vistas
3137,18605,"TetuÃ¡n, Madrid",34.0,2,1,107000,3147,0,TetuÃ¡n
3138,18604,"TetuÃ¡n, Madrid",149.0,4,2,589200,3954,0,TetuÃ¡n
3139,18603,"Berruguete, Madrid",50.0,1,1,220000,4400,0,Berruguete
3140,18602,"Valdeacederas, Madrid",51.0,1,1,164000,3216,0,Valdeacederas
3141,18601,"Ventilla-Almenara, Madrid",54.0,1,1,228000,4222,0,Ventilla-Almenara
3142,18600,"TetuÃ¡n, Madrid",261.0,3,3,600000,2299,0,TetuÃ¡n
3143,18599,"TetuÃ¡n, Madrid",114.0,3,1,240000,2105,0,TetuÃ¡n
3144,18598,"Cuatro Caminos, Madrid",116.0,4,1,400000,3448,0,Cuatro Caminos
3145,18597,"Ventilla-Almenara, Madrid",295.0,5,3,810000,2746,0,Ventilla-Almenara
3146,18596,"Cuatro Caminos, Madrid",26.0,1,1,174000,6692,0,Cuatro Caminos
3147,18595,"Berruguete, Madrid",47.0,1,1,167000,3553,0,Berruguete
3148,18594,"Bellas Vistas, Madrid",58.0,3,1,185000,3190,0,Bellas Vistas
3149,18593,"Cuzco-Castillejos, Madrid",320.0,5,3,999999,3125,0,Cuzco-Castillejos
3150,18592,"Cuzco-Castillejos, Madrid",193.0,4,3,775000,4016,0,Cuzco-Castillejos
3151,18591,"Bellas Vistas, Madrid",50.0,2,1,126000,2520,0,Bellas Vistas
3152,18590,"Berruguete, Madrid",90.0,3,2,595000,6611,0,Berruguete
3153,18589,"TetuÃ¡n, Madrid",120.0,2,2,850000,7083,0,TetuÃ¡n
3154,18588,"Cuzco-Castillejos, Madrid",95.0,3,2,275000,2895,0,Cuzco-Castillejos
3155,18587,"Valdeacederas, Madrid",80.0,2,2,270000,3375,0,Valdeacederas
3156,18586,"Cuatro Caminos, Madrid",95.0,3,3,430000,4526,0,Cuatro Caminos
3157,18585,"Cuatro Caminos, Madrid",50.0,1,1,250000,5000,0,Cuatro Caminos
3158,18584,"Cuatro Caminos, Madrid",90.0,2,2,426000,4733,0,Cuatro Caminos
3159,18583,"Valdeacederas, Madrid",90.0,2,1,300000,3333,0,Valdeacederas
3160,18582,"Cuatro Caminos, Madrid",210.0,2,2,470000,2238,0,Cuatro Caminos
3161,18581,"Berruguete, Madrid",112.0,4,3,550000,4911,0,Berruguete
3162,18580,"Cuzco-Castillejos, Madrid",72.0,3,1,375000,5208,0,Cuzco-Castillejos
3163,18579,"Cuzco-Castillejos, Madrid",240.0,5,4,850000,3542,0,Cuzco-Castillejos
3164,18578,"Valdeacederas, Madrid",80.0,1,2,330000,4125,0,Valdeacederas
3165,18577,"TetuÃ¡n, Madrid",35.0,1,1,105000,3000,0,TetuÃ¡n
3166,18576,"TetuÃ¡n, Madrid",130.0,3,2,635000,4885,0,TetuÃ¡n
3167,18575,"Valdeacederas, Madrid",92.0,3,1,260000,2826,0,Valdeacederas
3168,18574,"TetuÃ¡n, Madrid",150.0,4,2,279000,1860,0,TetuÃ¡n
3169,18573,"Cuatro Caminos, Madrid",180.0,4,3,720000,4000,0,Cuatro Caminos
3171,18571,"Valdeacederas, Madrid",75.0,3,2,230000,3067,0,Valdeacederas
3172,18570,"Bellas Vistas, Madrid",53.0,1,1,175000,3302,0,Bellas Vistas
3173,18569,"Cuatro Caminos, Madrid",34.0,1,1,195000,5735,0,Cuatro Caminos
3174,18568,"Bellas Vistas, Madrid",69.0,3,1,275000,3986,0,Bellas Vistas
3175,18567,"Bellas Vistas, Madrid",70.0,2,1,215000,3071,0,Bellas Vistas
3176,18566,"Valdeacederas, Madrid",65.0,2,1,210000,3231,0,Valdeacederas
3177,18565,"Berruguete, Madrid",126.0,3,2,350000,2778,0,Berruguete
3178,18564,"Cuatro Caminos, Madrid",59.0,2,1,275000,4661,0,Cuatro Caminos
3179,18563,"Cuatro Caminos, Madrid",50.0,3,1,210000,4200,0,Cuatro Caminos
3180,18562,"Cuatro Caminos, Madrid",58.0,1,1,280000,4828,0,Cuatro Caminos
3181,18561,"Cuatro Caminos, Madrid",29.0,1,1,149900,5169,0,Cuatro Caminos
3182,18560,"Valdeacederas, Madrid",58.0,1,1,200000,3448,0,Valdeacederas
3183,18559,"TetuÃ¡n, Madrid",79.0,2,1,240000,3038,0,TetuÃ¡n
3184,18558,"TetuÃ¡n, Madrid",60.0,1,1,330000,5500,0,TetuÃ¡n
3185,18557,"TetuÃ¡n, Madrid",72.0,1,1,339000,4708,0,TetuÃ¡n
3186,18556,"TetuÃ¡n, Madrid",83.0,3,1,295000,3554,0,TetuÃ¡n
3187,18555,"TetuÃ¡n, Madrid",63.0,2,1,215000,3413,0,TetuÃ¡n
3188,18554,"TetuÃ¡n, Madrid",54.0,2,1,189000,3500,0,TetuÃ¡n
3189,18553,"TetuÃ¡n, Madrid",30.0,1,1,130000,4333,0,TetuÃ¡n
3190,18552,"TetuÃ¡n, Madrid",94.0,1,1,350000,3723,0,TetuÃ¡n
3192,18550,"Ventilla-Almenara, Madrid",67.0,2,1,169000,2522,0,Ventilla-Almenara
3193,18549,"Berruguete, Madrid",66.0,1,1,172000,2606,0,Berruguete
3194,18548,"Valdeacederas, Madrid",55.0,1,1,155000,2818,0,Valdeacederas
3195,18547,"TetuÃ¡n, Madrid",135.0,3,2,330000,2444,0,TetuÃ¡n
3196,18546,"Cuatro Caminos, Madrid",61.0,2,1,210000,3443,0,Cuatro Caminos
3198,18544,"Cuatro Caminos, Madrid",100.0,3,1,296000,2960,0,Cuatro Caminos
3199,18543,"Cuatro Caminos, Madrid",143.0,3,2,690000,4825,0,Cuatro Caminos
3200,18542,"Cuzco-Castillejos, Madrid",93.0,3,1,349000,3753,0,Cuzco-Castillejos
3201,18541,"Valdeacederas, Madrid",64.0,1,1,260000,4062,0,Valdeacederas
3202,18540,"Valdeacederas, Madrid",76.0,2,1,279000,3671,0,Valdeacederas
3203,18539,"TetuÃ¡n, Madrid",100.0,3,1,360000,3600,0,TetuÃ¡n
3204,18538,"Bellas Vistas, Madrid",37.0,1,1,155000,4189,0,Bellas Vistas
3205,18537,"TetuÃ¡n, Madrid",65.0,3,1,198000,3046,0,TetuÃ¡n
3206,18536,"TetuÃ¡n, Madrid",40.0,1,1,147000,3675,0,TetuÃ¡n
3207,18535,"Valdeacederas, Madrid",92.0,3,1,260000,2826,0,Valdeacederas
3208,18534,"Bellas Vistas, Madrid",41.0,1,1,175000,4268,0,Bellas Vistas
3209,18533,"Ventilla-Almenara, Madrid",66.0,3,1,186000,2818,0,Ventilla-Almenara
3210,18532,"Valdeacederas, Madrid",160.0,1,1,335000,2094,0,Valdeacederas
3211,18531,"Ventilla-Almenara, Madrid",145.0,3,3,508000,3503,0,Ventilla-Almenara
3213,18529,"Cuatro Caminos, Madrid",120.0,4,2,530000,4417,0,Cuatro Caminos
3214,18528,"TetuÃ¡n, Madrid",100.0,3,2,305000,3050,0,TetuÃ¡n
3215,18527,"Valdeacederas, Madrid",70.0,2,1,279000,3986,0,Valdeacederas
3216,18526,"Ventilla-Almenara, Madrid",72.0,3,1,271000,3764,0,Ventilla-Almenara
3217,18525,"TetuÃ¡n, Madrid",55.0,2,1,139000,2527,0,TetuÃ¡n
3218,18524,"TetuÃ¡n, Madrid",40.0,1,1,175000,4375,0,TetuÃ¡n
3219,18523,"Valdeacederas, Madrid",77.0,2,1,279000,3623,0,Valdeacederas
3220,18522,"TetuÃ¡n, Madrid",30.0,2,1,154000,5133,0,TetuÃ¡n
3221,18521,"Bellas Vistas, Madrid",70.0,2,1,247000,3529,0,Bellas Vistas
3222,18520,"Bellas Vistas, Madrid",32.0,1,1,139000,4344,0,Bellas Vistas
3223,18519,"Cuzco-Castillejos, Madrid",50.0,1,1,169000,3380,0,Cuzco-Castillejos
3224,18518,"Berruguete, Madrid",63.0,1,1,225000,3571,0,Berruguete
3225,18517,"Valdeacederas, Madrid",65.0,2,1,220000,3385,0,Valdeacederas
3226,18516,"Berruguete, Madrid",51.0,2,1,159000,3118,0,Berruguete
3227,18515,"Valdeacederas, Madrid",45.0,1,1,155000,3444,0,Valdeacederas
3228,18514,"Cuatro Caminos, Madrid",55.0,2,1,178000,3236,0,Cuatro Caminos
3229,18513,"Cuatro Caminos, Madrid",270.0,4,3,860000,3185,0,Cuatro Caminos
3230,18512,"Cuzco-Castillejos, Madrid",130.0,3,2,950000,7308,0,Cuzco-Castillejos
3231,18511,"Cuatro Caminos, Madrid",46.0,1,1,210000,4565,0,Cuatro Caminos
3232,18510,"Ventilla-Almenara, Madrid",152.0,3,3,515000,3388,0,Ventilla-Almenara
3233,18509,"Berruguete, Madrid",50.0,1,1,180000,3600,0,Berruguete
3235,18507,"Valdeacederas, Madrid",80.0,2,1,265000,3312,0,Valdeacederas
3236,18506,"Berruguete, Madrid",65.0,2,1,158000,2431,0,Berruguete
3237,18505,"Berruguete, Madrid",64.0,2,1,200000,3125,0,Berruguete
3238,18504,"Cuatro Caminos, Madrid",240.0,5,4,790000,3292,0,Cuatro Caminos
3239,18503,"Bellas Vistas, Madrid",75.0,3,1,190000,2533,0,Bellas Vistas
3240,18502,"Cuzco-Castillejos, Madrid",70.0,1,1,265000,3786,0,Cuzco-Castillejos
3241,18501,"Valdeacederas, Madrid",80.0,3,1,257000,3212,0,Valdeacederas
3242,18500,"TetuÃ¡n, Madrid",44.0,1,1,147000,3341,0,TetuÃ¡n
3243,18499,"TetuÃ¡n, Madrid",30.0,1,1,185000,6167,0,TetuÃ¡n
3244,18498,"TetuÃ¡n, Madrid",50.0,1,1,200000,4000,0,TetuÃ¡n
3245,18497,"Ventilla-Almenara, Madrid",53.0,3,1,271000,5113,0,Ventilla-Almenara
3246,18496,"TetuÃ¡n, Madrid",116.0,3,1,160000,1379,0,TetuÃ¡n
3247,18495,"Cuatro Caminos, Madrid",72.0,2,1,295000,4097,0,Cuatro Caminos
3249,18493,"TetuÃ¡n, Madrid",95.0,4,2,410000,4316,0,TetuÃ¡n
3250,18492,"Valdeacederas, Madrid",100.0,2,2,360000,3600,0,Valdeacederas
3251,18491,"Cuatro Caminos, Madrid",74.0,3,1,300000,4054,0,Cuatro Caminos
3252,18490,"TetuÃ¡n, Madrid",50.0,1,1,210000,4200,0,TetuÃ¡n
3253,18489,"Berruguete, Madrid",38.0,1,1,165000,4342,0,Berruguete
3254,18488,"Valdeacederas, Madrid",98.0,4,2,270000,2755,0,Valdeacederas
3255,18487,"TetuÃ¡n, Madrid",77.0,3,1,175000,2273,0,TetuÃ¡n
3256,18486,"TetuÃ¡n, Madrid",107.0,3,2,349000,3262,0,TetuÃ¡n
3257,18485,"Berruguete, Madrid",73.0,1,1,210000,2877,0,Berruguete
3258,18484,"Bellas Vistas, Madrid",43.0,2,1,140000,3256,0,Bellas Vistas
3259,18483,"TetuÃ¡n, Madrid",342.0,5,3,1570000,4591,0,TetuÃ¡n
3260,18482,"Bellas Vistas, Madrid",40.0,1,1,125000,3125,0,Bellas Vistas
3261,18481,"Cuzco-Castillejos, Madrid",93.0,1,1,180000,1935,0,Cuzco-Castillejos
3262,18480,"TetuÃ¡n, Madrid",81.0,1,1,279000,3444,0,TetuÃ¡n
3263,18479,"TetuÃ¡n, Madrid",60.0,2,1,169000,2817,0,TetuÃ¡n
3264,18478,"TetuÃ¡n, Madrid",362.0,6,4,1100000,3039,0,TetuÃ¡n
3265,18477,"Cuatro Caminos, Madrid",135.0,4,2,530000,3926,0,Cuatro Caminos
3266,18476,"Cuatro Caminos, Madrid",118.0,4,3,530000,4492,0,Cuatro Caminos
3267,18475,"Cuatro Caminos, Madrid",180.0,2,2,525000,2917,0,Cuatro Caminos
3268,18474,"Bellas Vistas, Madrid",46.0,2,1,170000,3696,0,Bellas Vistas
3269,18473,"Cuatro Caminos, Madrid",95.0,3,3,429900,4525,0,Cuatro Caminos
3270,18472,"Berruguete, Madrid",75.0,3,2,189000,2520,0,Berruguete
3271,18471,"Valdeacederas, Madrid",35.0,1,1,122000,3486,0,Valdeacederas
3272,18470,"Bellas Vistas, Madrid",34.0,1,1,131250,3860,0,Bellas Vistas
3273,18469,"Cuatro Caminos, Madrid",70.0,1,1,369500,5279,0,Cuatro Caminos
3274,18468,"Valdeacederas, Madrid",73.0,2,1,234000,3205,0,Valdeacederas
3275,18467,"Bellas Vistas, Madrid",173.0,3,2,375000,2168,0,Bellas Vistas
3276,18466,"Valdeacederas, Madrid",61.0,1,1,223000,3656,0,Valdeacederas
3277,18465,"Cuatro Caminos, Madrid",90.0,2,2,425000,4722,0,Cuatro Caminos
3278,18464,"Cuatro Caminos, Madrid",95.0,3,2,525000,5526,0,Cuatro Caminos
3279,18463,"Valdeacederas, Madrid",77.0,2,2,315000,4091,0,Valdeacederas
3281,18461,"TetuÃ¡n, Madrid",159.0,5,2,560000,3522,0,TetuÃ¡n
3282,18460,"Berruguete, Madrid",70.0,2,1,175000,2500,0,Berruguete
3283,18459,"Cuatro Caminos, Madrid",210.0,4,3,1100000,5238,0,Cuatro Caminos
3284,18458,"Bellas Vistas, Madrid",80.0,2,1,299000,3738,0,Bellas Vistas
3285,18457,"Ventilla-Almenara, Madrid",67.0,2,1,176000,2627,0,Ventilla-Almenara
3286,18456,"Valdeacederas, Madrid",59.0,2,1,180000,3051,0,Valdeacederas
3287,18455,"Cuzco-Castillejos, Madrid",58.0,1,1,315000,5431,0,Cuzco-Castillejos
3288,18454,"Cuatro Caminos, Madrid",174.0,4,3,560000,3218,0,Cuatro Caminos
3289,18453,"Cuzco-Castillejos, Madrid",34.0,2,1,160000,4706,0,Cuzco-Castillejos
3290,18452,"Valdeacederas, Madrid",89.0,4,1,215000,2416,0,Valdeacederas
3291,18451,"Cuatro Caminos, Madrid",200.0,5,3,800000,4000,0,Cuatro Caminos
3292,18450,"Bellas Vistas, Madrid",55.0,2,1,144900,2635,0,Bellas Vistas
3293,18449,"Cuatro Caminos, Madrid",50.0,1,1,320000,6400,0,Cuatro Caminos
3294,18448,"Bellas Vistas, Madrid",66.0,3,1,170000,2576,0,Bellas Vistas
3295,18447,"Berruguete, Madrid",63.0,2,1,226900,3602,0,Berruguete
3296,18446,"Berruguete, Madrid",45.0,1,1,159000,3533,0,Berruguete
3297,18445,"Cuzco-Castillejos, Madrid",114.0,2,2,570000,5000,0,Cuzco-Castillejos
3298,18444,"Berruguete, Madrid",311.0,5,2,725000,2331,0,Berruguete
3299,18443,"Valdeacederas, Madrid",76.0,2,1,195000,2566,0,Valdeacederas
3300,18442,"Berruguete, Madrid",100.0,3,2,330000,3300,0,Berruguete
3301,18441,"Valdeacederas, Madrid",42.0,1,1,150000,3571,0,Valdeacederas
3302,18440,"Bellas Vistas, Madrid",65.0,1,1,205000,3154,0,Bellas Vistas
3303,18439,"Cuzco-Castillejos, Madrid",350.0,7,3,2161000,6174,0,Cuzco-Castillejos
3304,18438,"Cuzco-Castillejos, Madrid",239.0,5,3,990000,4142,0,Cuzco-Castillejos
3305,18437,"Berruguete, Madrid",49.0,1,1,169900,3467,0,Berruguete
3306,18436,"Ventilla-Almenara, Madrid",85.0,3,1,245000,2882,0,Ventilla-Almenara
3307,18435,"Cuzco-Castillejos, Madrid",130.0,2,1,670000,5154,0,Cuzco-Castillejos
3308,18434,"Cuatro Caminos, Madrid",220.0,2,2,880000,4000,0,Cuatro Caminos
3309,18433,"Bellas Vistas, Madrid",65.0,3,1,236000,3631,0,Bellas Vistas
3310,18432,"Ventilla-Almenara, Madrid",144.0,4,3,580000,4028,0,Ventilla-Almenara
3311,18431,"Berruguete, Madrid",61.0,2,1,149000,2443,0,Berruguete
3312,18430,"Bellas Vistas, Madrid",97.0,3,1,295000,3041,0,Bellas Vistas
3313,18429,"Valdeacederas, Madrid",60.0,2,1,154000,2567,0,Valdeacederas
3314,18428,"TetuÃ¡n, Madrid",77.0,2,2,325000,4221,0,TetuÃ¡n
3315,18427,"TetuÃ¡n, Madrid",232.0,6,3,1075000,4634,0,TetuÃ¡n
3317,18425,"Cuatro Caminos, Madrid",71.0,3,1,340000,4789,0,Cuatro Caminos
3318,18424,"Berruguete, Madrid",45.0,2,1,114000,2533,0,Berruguete
3319,18423,"Ventilla-Almenara, Madrid",95.0,2,2,480000,5053,0,Ventilla-Almenara
3320,18422,"TetuÃ¡n, Madrid",50.0,1,1,260500,5210,0,TetuÃ¡n
3322,18420,"TetuÃ¡n, Madrid",63.0,2,1,390000,6190,0,TetuÃ¡n
3323,18419,"Cuatro Caminos, Madrid",72.0,3,2,345000,4792,0,Cuatro Caminos
3324,18418,"Berruguete, Madrid",70.0,2,1,299000,4271,0,Berruguete
3325,18417,"Berruguete, Madrid",76.0,3,1,165000,2171,0,Berruguete
3326,18416,"TetuÃ¡n, Madrid",95.0,3,2,283000,2979,0,TetuÃ¡n
3327,18415,"Bellas Vistas, Madrid",60.0,3,2,210000,3500,0,Bellas Vistas
3328,18414,"Cuatro Caminos, Madrid",150.0,4,2,510000,3400,0,Cuatro Caminos
3329,18413,"TetuÃ¡n, Madrid",50.0,2,1,178000,3560,0,TetuÃ¡n
3330,18412,"TetuÃ¡n, Madrid",45.0,2,1,155000,3444,0,TetuÃ¡n
3331,18411,"Bellas Vistas, Madrid",60.0,2,1,220000,3667,0,Bellas Vistas
3332,18410,"Bellas Vistas, Madrid",70.0,4,1,175000,2500,0,Bellas Vistas
3333,18409,"Ventilla-Almenara, Madrid",54.0,1,1,228000,4222,0,Ventilla-Almenara
3334,18408,"Cuatro Caminos, Madrid",149.0,4,2,589200,3954,0,Cuatro Caminos
3335,18407,"Bellas Vistas, Madrid",80.0,3,2,263000,3288,0,Bellas Vistas
3336,18406,"Cuatro Caminos, Madrid",125.0,2,2,630000,5040,0,Cuatro Caminos
3337,18405,"Ventilla-Almenara, Madrid",37.0,1,1,97260,2629,0,Ventilla-Almenara
3338,18404,"Bellas Vistas, Madrid",30.0,2,1,125000,4167,0,Bellas Vistas
3339,18403,"Bellas Vistas, Madrid",49.0,3,1,250000,5102,0,Bellas Vistas
3340,18402,"Valdeacederas, Madrid",213.0,4,3,620000,2911,0,Valdeacederas
3341,18401,"Bellas Vistas, Madrid",50.0,2,1,159000,3180,0,Bellas Vistas
3342,18400,"Cuatro Caminos, Madrid",270.0,4,3,790000,2926,0,Cuatro Caminos
3343,18399,"Valdeacederas, Madrid",72.0,3,1,229000,3181,0,Valdeacederas
3344,18398,"Cuatro Caminos, Madrid",42.0,1,1,169500,4036,0,Cuatro Caminos
3345,18397,"Valdeacederas, Madrid",77.0,2,1,279000,3623,0,Valdeacederas
3346,18396,"Berruguete, Madrid",50.0,2,1,249000,4980,0,Berruguete
3347,18395,"Cuzco-Castillejos, Madrid",71.0,1,1,320000,4507,0,Cuzco-Castillejos
3349,18393,"Bellas Vistas, Madrid",77.0,3,1,253000,3286,0,Bellas Vistas
3352,18390,"Bellas Vistas, Madrid",82.0,2,2,315000,3841,0,Bellas Vistas
3354,18388,"Ventilla-Almenara, Madrid",78.0,3,1,189000,2423,0,Ventilla-Almenara
3355,18387,"Cuzco-Castillejos, Madrid",142.0,4,2,570000,4014,0,Cuzco-Castillejos
3356,18386,"Ventilla-Almenara, Madrid",81.0,3,1,250000,3086,0,Ventilla-Almenara
3357,18385,"Berruguete, Madrid",35.0,1,1,120000,3429,0,Berruguete
3358,18384,"Bellas Vistas, Madrid",60.0,2,1,239000,3983,0,Bellas Vistas
3359,18383,"Berruguete, Madrid",55.0,1,1,280000,5091,0,Berruguete
3360,18382,"Berruguete, Madrid",35.0,1,1,120000,3429,0,Berruguete
3361,18381,"Cuatro Caminos, Madrid",120.0,4,2,530000,4417,0,Cuatro Caminos
3362,18380,"Berruguete, Madrid",107.0,3,2,265000,2477,0,Berruguete
3363,18379,"TetuÃ¡n, Madrid",84.0,3,1,230000,2738,0,TetuÃ¡n
3364,18378,"Bellas Vistas, Madrid",26.0,1,1,122000,4692,0,Bellas Vistas
3365,18377,"Cuzco-Castillejos, Madrid",231.0,4,3,975000,4221,0,Cuzco-Castillejos
3367,18375,"Bellas Vistas, Madrid",60.0,2,1,174000,2900,0,Bellas Vistas
3368,18374,"Bellas Vistas, Madrid",90.0,3,3,319000,3544,0,Bellas Vistas
3369,18373,"Cuatro Caminos, Madrid",26.0,1,1,174000,6692,0,Cuatro Caminos
3370,18372,"Cuatro Caminos, Madrid",93.0,2,1,430000,4624,0,Cuatro Caminos
3371,18371,"TetuÃ¡n, Madrid",225.0,5,2,990000,4400,0,TetuÃ¡n
3372,18370,"Berruguete, Madrid",61.0,3,2,219000,3590,0,Berruguete
3373,18369,"Berruguete, Madrid",48.0,1,1,176900,3685,0,Berruguete
3374,18368,"Bellas Vistas, Madrid",50.0,1,1,200000,4000,0,Bellas Vistas
3375,18367,"Bellas Vistas, Madrid",30.0,1,1,185000,6167,0,Bellas Vistas
3376,18366,"Cuatro Caminos, Madrid",114.0,2,2,370000,3246,0,Cuatro Caminos
3377,18365,"Valdeacederas, Madrid",69.0,2,2,235000,3406,0,Valdeacederas
3378,18364,"Valdeacederas, Madrid",65.0,1,1,198000,3046,0,Valdeacederas
3379,18363,"Ventilla-Almenara, Madrid",82.0,3,1,239900,2926,0,Ventilla-Almenara
3380,18362,"Bellas Vistas, Madrid",100.0,3,2,330000,3300,0,Bellas Vistas
3381,18361,"Valdeacederas, Madrid",95.0,3,1,199000,2095,0,Valdeacederas
3382,18360,"Berruguete, Madrid",93.0,1,1,248500,2672,0,Berruguete
3383,18359,"Bellas Vistas, Madrid",39.0,1,1,155000,3974,0,Bellas Vistas
3384,18358,"Cuzco-Castillejos, Madrid",312.0,5,5,1350000,4327,0,Cuzco-Castillejos
3385,18357,"Ventilla-Almenara, Madrid",80.0,2,1,320000,4000,0,Ventilla-Almenara
3386,18356,"Berruguete, Madrid",81.0,1,2,279000,3444,0,Berruguete
3387,18355,"Bellas Vistas, Madrid",43.0,2,1,145000,3372,0,Bellas Vistas
3388,18354,"Bellas Vistas, Madrid",60.0,3,2,210000,3500,0,Bellas Vistas
3389,18353,"Cuatro Caminos, Madrid",26.0,1,1,174000,6692,0,Cuatro Caminos
3390,18352,"Cuzco-Castillejos, Madrid",110.0,4,3,770000,7000,0,Cuzco-Castillejos
3391,18351,"Bellas Vistas, Madrid",60.0,3,2,210000,3500,0,Bellas Vistas
3392,18350,"Cuzco-Castillejos, Madrid",80.0,3,1,275000,3438,0,Cuzco-Castillejos
3393,18349,"Berruguete, Madrid",63.0,2,1,215000,3413,0,Berruguete
3394,18348,"Berruguete, Madrid",62.0,2,1,220000,3548,0,Berruguete
3395,18347,"Cuzco-Castillejos, Madrid",102.0,3,2,315000,3088,0,Cuzco-Castillejos
3396,18346,"Berruguete, Madrid",63.0,2,1,215000,3413,0,Berruguete
3397,18345,"Valdeacederas, Madrid",96.0,3,2,320000,3333,0,Valdeacederas
3398,18344,"Cuatro Caminos, Madrid",188.0,3,2,890000,4734,0,Cuatro Caminos
3399,18343,"Valdeacederas, Madrid",63.0,3,1,150000,2381,0,Valdeacederas
3400,18342,"Cuzco-Castillejos, Madrid",122.0,4,3,774000,6344,0,Cuzco-Castillejos
3401,18341,"Ventilla-Almenara, Madrid",54.0,1,1,228000,4222,0,Ventilla-Almenara
3402,18340,"Valdeacederas, Madrid",80.0,2,2,280000,3500,0,Valdeacederas
